transaction_id,amount,hour,state,device,sender_id,receiver_id,fraud_flag
txn_001650,29.464294441242494,19,Punjab,Android,user_0052,user_0304,0
txn_035178,221.15799672633884,13,UP,iOS,user_0205,user_0295,0
txn_000140,2625.6078916331185,17,Tamil Nadu,Android,user_0465,user_0453,0
txn_023598,185.83890879765488,9,Maharashtra,Android,user_0391,user_0395,0
txn_030537,475.91704837527243,21,Rajasthan,iOS,user_0281,user_0373,0
txn_025276,347.5643478256449,12,Karnataka,iOS,user_0390,user_0192,0
txn_044501,341.3932110977755,19,Rajasthan,iOS,user_0439,user_0014,0
txn_023366,216.25176633953936,18,Rajasthan,Android,user_0157,user_0162,0
txn_013743,848.6016759837854,19,Punjab,Android,user_0052,user_0129,0
txn_037352,1475.2485195259485,15,Bihar,Android,user_0200,user_0275,0
txn_039480,1201.8776231185375,15,West Bengal,Android,user_0069,user_0028,0
txn_026757,1207.9327412504879,14,Karnataka,iOS,user_0238,user_0347,0
txn_018340,759.4352435875724,17,West Bengal,iOS,user_0472,user_0193,0
txn_045589,904.4137714686021,21,Tamil Nadu,iOS,user_0263,user_0423,0
txn_016548,540.316259840713,19,Karnataka,Android,user_0325,user_0213,0
txn_021099,812.6078711935397,15,Tamil Nadu,iOS,user_0100,user_0091,0
txn_029464,33.85119069883019,12,UP,Android,user_0405,user_0450,0
txn_027113,885.4553629782117,8,Bihar,iOS,user_0185,user_0047,0
txn_049097,12296.172951262675,1,UP,Web,user_0021,user_0457,1
txn_021428,653.6791062901823,18,West Bengal,Android,user_0201,user_0430,0
txn_022712,1892.9366692068793,12,Delhi,Android,user_0033,user_0433,0
txn_043069,560.1262954043837,11,West Bengal,Android,user_0190,user_0355,0
txn_037037,1491.5531718536567,21,Karnataka,Android,user_0347,user_0289,0
txn_020844,2466.6150511231967,8,UP,Android,user_0419,user_0326,0
txn_015260,884.3926535010683,11,Bihar,Android,user_0101,user_0233,0
txn_005588,2111.0678519131193,19,Rajasthan,Android,user_0370,user_0053,0
txn_013554,1299.3563827914102,13,Karnataka,Android,user_0373,user_0426,0
txn_007047,16.44064850829255,13,Rajasthan,Android,user_0272,user_0236,0
txn_047658,3083.2269844286216,22,UP,Web,user_0042,user_0478,1
txn_036657,544.6900304797654,16,West Bengal,Android,user_0196,user_0474,0
txn_030978,219.45122146084205,15,Tamil Nadu,iOS,user_0015,user_0066,0
txn_033463,433.34154195986576,9,Punjab,iOS,user_0150,user_0405,0
txn_013388,788.7619458259123,12,Karnataka,Android,user_0302,user_0051,0
txn_043838,107.74557199833681,19,Rajasthan,iOS,user_0217,user_0272,0
txn_029803,242.4323648855001,10,Punjab,Android,user_0426,user_0049,0
txn_027439,1635.0026737954663,14,Maharashtra,Android,user_0397,user_0393,0
txn_040427,26.44831831068513,21,Gujarat,Android,user_0306,user_0100,0
txn_015672,176.28557756575,14,Gujarat,Android,user_0368,user_0404,0
txn_030044,327.1316314178866,19,Bihar,Android,user_0132,user_0470,0
txn_016505,368.37816962457566,21,West Bengal,Android,user_0449,user_0218,0
txn_004577,188.2642851746334,13,Maharashtra,Android,user_0042,user_0154,0
txn_016906,360.79031974425743,16,Maharashtra,iOS,user_0338,user_0263,0
txn_001148,1520.8045748332852,13,Bihar,Android,user_0120,user_0208,0
txn_019931,1122.5957383603334,18,Bihar,iOS,user_0272,user_0236,0
txn_003459,836.7527767856576,18,Karnataka,iOS,user_0351,user_0419,0
txn_016837,892.4094274871353,13,Bihar,Android,user_0307,user_0412,0
txn_015180,100.15721960733556,20,Gujarat,iOS,user_0359,user_0200,0
txn_018760,14.207432405435366,13,West Bengal,Android,user_0079,user_0132,0
txn_026729,2824.518040897715,9,Maharashtra,iOS,user_0260,user_0062,0
txn_014280,1789.4872359279495,13,Rajasthan,iOS,user_0161,user_0470,0
txn_011318,352.2670548243179,9,Karnataka,Android,user_0136,user_0077,0
txn_022365,501.86025965636503,16,Gujarat,Android,user_0269,user_0265,0
txn_014927,489.87212052350276,14,Maharashtra,Android,user_0228,user_0491,0
txn_016104,1205.993912601178,10,West Bengal,iOS,user_0494,user_0220,0
txn_022067,1542.256918489235,12,Delhi,iOS,user_0011,user_0095,0
txn_024684,173.63555665632867,8,Delhi,iOS,user_0094,user_0134,0
txn_012116,512.497106939813,9,Gujarat,Android,user_0165,user_0456,0
txn_010517,628.5609334461886,10,Karnataka,iOS,user_0301,user_0016,0
txn_040856,1101.974502421961,13,Gujarat,Android,user_0225,user_0246,0
txn_034226,1403.2206467480353,11,Rajasthan,iOS,user_0243,user_0346,0
txn_042546,823.2496230586925,18,Bihar,Android,user_0180,user_0051,0
txn_017307,1271.0522577095533,19,Gujarat,iOS,user_0134,user_0252,0
txn_025982,170.47716238266648,19,Rajasthan,iOS,user_0279,user_0480,0
txn_041228,727.129215474118,19,West Bengal,Android,user_0461,user_0441,0
txn_008138,619.4525998024321,8,Gujarat,iOS,user_0211,user_0215,0
txn_002937,701.2191737175542,20,Karnataka,Android,user_0161,user_0423,0
txn_014120,868.9444032586351,14,Karnataka,Android,user_0484,user_0359,0
txn_003559,492.33293720479327,9,Bihar,iOS,user_0477,user_0387,0
txn_003528,2747.6742489474327,11,Delhi,Android,user_0317,user_0364,0
txn_018541,2640.886915484931,13,Punjab,Android,user_0493,user_0055,0
txn_015988,1090.6440642040675,8,Karnataka,iOS,user_0099,user_0091,0
txn_028462,72.48282032843035,21,Gujarat,iOS,user_0352,user_0353,0
txn_010982,1687.5748353895276,10,Rajasthan,Android,user_0318,user_0443,0
txn_039128,720.2964871142125,16,West Bengal,Android,user_0350,user_0338,0
txn_020481,73.56608697243584,8,Karnataka,iOS,user_0389,user_0303,0
txn_046190,751.5011551689341,13,Bihar,Android,user_0114,user_0137,0
txn_024431,474.70878270864586,11,Karnataka,Android,user_0291,user_0061,0
txn_046440,255.2270619796446,15,UP,Android,user_0283,user_0499,0
txn_018859,448.1859732703212,20,UP,iOS,user_0174,user_0336,0
txn_045425,135.20990415072603,18,UP,Android,user_0272,user_0061,0
txn_015454,172.69811624011427,8,Delhi,iOS,user_0143,user_0080,0
txn_027504,10.190039563709345,15,Punjab,Android,user_0051,user_0179,0
txn_006258,1447.733384042944,10,Gujarat,Android,user_0438,user_0155,0
txn_015705,453.18818915133636,17,Maharashtra,Android,user_0013,user_0470,0
txn_023858,158.34989124269455,13,West Bengal,Android,user_0233,user_0132,0
txn_000520,721.3793041725886,11,UP,Android,user_0298,user_0201,0
txn_045738,201.28912292528116,20,Tamil Nadu,Android,user_0327,user_0236,0
txn_038738,600.2277277041871,15,West Bengal,Android,user_0442,user_0372,0
txn_027827,282.90308435591254,20,Tamil Nadu,Android,user_0388,user_0206,0
txn_031621,3757.5991911670235,19,UP,Android,user_0294,user_0005,0
txn_046818,343.66759039259523,17,UP,iOS,user_0455,user_0173,0
txn_018763,322.74608263044206,15,UP,Android,user_0348,user_0247,0
txn_031812,86.17605940752559,15,Karnataka,Android,user_0347,user_0442,0
txn_049131,927.2782192304652,1,UP,Android,user_0029,user_0475,1
txn_030198,1812.4378221833979,21,UP,Android,user_0473,user_0177,0
txn_030007,418.00962288884864,21,UP,iOS,user_0241,user_0024,0
txn_014353,346.974459577401,16,Rajasthan,iOS,user_0232,user_0349,0
txn_045585,163.8610434399347,19,Bihar,iOS,user_0420,user_0424,0
txn_017501,256.19142285035184,18,UP,Android,user_0344,user_0016,0
txn_048689,14516.789451979288,3,UP,Web,user_0033,user_0450,1
txn_033125,678.9358382879037,16,Delhi,iOS,user_0495,user_0306,0
txn_045384,677.8245552129054,11,Rajasthan,iOS,user_0351,user_0233,0
txn_049437,6594.535524965511,3,Bihar,Web,user_0034,user_0497,1
txn_004749,1297.2156194666052,9,Gujarat,Android,user_0084,user_0269,0
txn_011857,353.03499176185613,9,Rajasthan,Android,user_0046,user_0400,0
txn_002878,715.4870108591953,12,Punjab,iOS,user_0452,user_0123,0
txn_040610,130.89048406502408,13,Gujarat,iOS,user_0456,user_0011,0
txn_000348,375.50720372404925,10,Delhi,iOS,user_0428,user_0079,0
txn_004847,121.77449803705824,10,Punjab,Android,user_0217,user_0475,0
txn_003469,148.80194977784095,10,Tamil Nadu,iOS,user_0245,user_0298,0
txn_046929,261.6680473160948,14,Delhi,iOS,user_0212,user_0237,0
txn_017590,253.10836959251031,11,Bihar,Android,user_0382,user_0225,0
txn_003706,1074.793213907737,21,Rajasthan,iOS,user_0089,user_0468,0
txn_037756,500.1856905854704,16,Rajasthan,Android,user_0292,user_0331,0
txn_028319,746.141123433066,15,Karnataka,iOS,user_0336,user_0237,0
txn_016598,820.3641547514909,21,UP,iOS,user_0328,user_0245,0
txn_003634,78.77547487536606,20,Tamil Nadu,Android,user_0324,user_0294,0
txn_046115,25.59969896358418,8,West Bengal,Android,user_0055,user_0467,0
txn_029319,566.8504450333268,8,Punjab,iOS,user_0292,user_0431,0
txn_014420,2414.229839010611,20,Gujarat,iOS,user_0194,user_0178,0
txn_001664,3878.6106122881883,20,Maharashtra,iOS,user_0232,user_0351,0
txn_014186,491.34537051617997,18,Delhi,Android,user_0087,user_0150,0
txn_013836,2636.9498970121886,20,Bihar,Android,user_0099,user_0094,0
txn_037185,303.9171795246405,16,West Bengal,Android,user_0096,user_0123,0
txn_002842,2004.999994269738,17,West Bengal,iOS,user_0063,user_0495,0
txn_018507,620.3601761347463,8,Rajasthan,iOS,user_0046,user_0068,0
txn_043026,577.1802373278314,21,Tamil Nadu,Android,user_0247,user_0282,0
txn_001450,550.0100900892317,19,Delhi,iOS,user_0350,user_0283,0
txn_025698,741.0706905394784,9,Delhi,Android,user_0406,user_0291,0
txn_034452,653.0174573306424,10,Maharashtra,Android,user_0002,user_0410,0
txn_017742,883.3626437186205,13,Rajasthan,Android,user_0053,user_0130,0
txn_028090,55.8356631944242,17,Karnataka,Android,user_0485,user_0490,0
txn_002242,699.3647513756537,10,Karnataka,Android,user_0423,user_0231,0
txn_030686,2197.584978251222,17,Karnataka,iOS,user_0288,user_0155,0
txn_035545,415.59613629167995,17,Delhi,Android,user_0152,user_0048,0
txn_036008,467.61536381055515,14,Bihar,iOS,user_0189,user_0465,0
txn_004628,830.1455629094047,13,Maharashtra,iOS,user_0479,user_0016,0
txn_004343,1400.5284672948906,16,Karnataka,Android,user_0284,user_0227,0
txn_025810,929.7914856676048,15,Delhi,iOS,user_0178,user_0193,0
txn_015137,255.82876206827171,10,Maharashtra,Android,user_0300,user_0225,0
txn_019500,144.7890115387063,21,Maharashtra,Android,user_0383,user_0331,0
txn_048165,185.50490341274056,2,UP,Web,user_0032,user_0489,1
txn_041462,1433.4809142054394,16,Karnataka,Android,user_0237,user_0416,0
txn_005807,3186.9584727245433,16,Bihar,Android,user_0241,user_0127,0
txn_021860,843.5062503010196,13,Gujarat,Android,user_0081,user_0250,0
txn_007137,787.3543757883579,13,Rajasthan,iOS,user_0499,user_0408,0
txn_010290,591.1405908012441,21,Gujarat,Android,user_0389,user_0049,0
txn_034146,2030.217366393872,15,Tamil Nadu,Android,user_0218,user_0113,0
txn_024875,371.59522161778995,17,Bihar,iOS,user_0333,user_0247,0
txn_033646,958.2946114786018,13,Delhi,Android,user_0390,user_0281,0
txn_013693,147.68571201682477,16,Maharashtra,iOS,user_0003,user_0053,0
txn_020898,200.85992641272784,13,Delhi,iOS,user_0339,user_0300,0
txn_043062,76.42045624958737,20,Punjab,iOS,user_0064,user_0098,0
txn_000513,1608.313904037536,14,Punjab,Android,user_0013,user_0111,0
txn_024732,553.2124490280729,20,Karnataka,iOS,user_0310,user_0157,0
txn_001101,2781.6673732214194,12,Bihar,iOS,user_0418,user_0396,0
txn_023878,920.3434927113926,17,West Bengal,iOS,user_0032,user_0051,0
txn_025834,403.9651327191175,20,West Bengal,iOS,user_0386,user_0370,0
txn_029738,879.8702125795188,10,Karnataka,Android,user_0332,user_0272,0
txn_010795,333.47553354709544,21,Maharashtra,Android,user_0133,user_0374,0
txn_044787,435.5892476880138,20,West Bengal,Android,user_0477,user_0195,0
txn_015713,1543.902724491746,15,Gujarat,Android,user_0315,user_0103,0
txn_038236,36.85007747703424,16,Rajasthan,Android,user_0456,user_0086,0
txn_018568,845.0321528425087,8,Rajasthan,iOS,user_0477,user_0039,0
txn_013169,944.2268814475685,13,West Bengal,iOS,user_0010,user_0299,0
txn_026174,417.48958739601176,15,West Bengal,Android,user_0445,user_0291,0
txn_022456,257.22178101224347,21,Bihar,Android,user_0384,user_0350,0
txn_036592,454.2433669197941,12,Punjab,Android,user_0033,user_0158,0
txn_044459,561.5415474760715,18,Punjab,Android,user_0493,user_0221,0
txn_036767,224.8801245747658,15,Gujarat,Android,user_0490,user_0210,0
txn_005390,120.1470669982459,9,Delhi,Android,user_0073,user_0070,0
txn_039935,536.1286155740243,10,Rajasthan,Android,user_0354,user_0382,0
txn_047643,2537.424146506985,22,UP,Android,user_0043,user_0481,1
txn_030150,277.7458013142414,12,Karnataka,Android,user_0262,user_0099,0
txn_045229,121.89524114828471,8,Bihar,Android,user_0326,user_0192,0
txn_012503,851.149130400283,9,Gujarat,iOS,user_0438,user_0423,0
txn_012535,694.3364671889589,8,Gujarat,Android,user_0265,user_0083,0
txn_040690,109.56527529144371,12,Rajasthan,Android,user_0055,user_0189,0
txn_026684,858.7645322009529,10,Rajasthan,Android,user_0103,user_0124,0
txn_012596,951.2032619486178,16,Bihar,Android,user_0218,user_0171,0
txn_042694,107.36112780173706,14,Bihar,iOS,user_0155,user_0086,0
txn_022974,1009.9482566376653,21,West Bengal,Android,user_0163,user_0151,0
txn_026960,2816.0604318355427,16,Rajasthan,iOS,user_0118,user_0092,0
txn_004282,187.3948791202893,21,Tamil Nadu,Android,user_0066,user_0246,0
txn_008542,1304.77914280884,19,Tamil Nadu,Android,user_0000,user_0080,0
txn_035888,504.05152342793383,14,Punjab,Android,user_0176,user_0073,0
txn_024436,503.3244950000035,12,Tamil Nadu,Android,user_0473,user_0426,0
txn_036728,1243.94062971678,12,Rajasthan,Android,user_0495,user_0180,0
txn_003984,1359.9511137394827,9,Delhi,Android,user_0361,user_0285,0
txn_007185,2043.1308895493696,19,Maharashtra,iOS,user_0293,user_0018,0
txn_045996,245.96160454680523,14,Maharashtra,Android,user_0341,user_0144,0
txn_031983,869.9835352561429,10,Punjab,iOS,user_0077,user_0223,0
txn_036968,894.8707289510821,17,Maharashtra,Android,user_0060,user_0138,0
txn_025327,67.24542786893083,21,Punjab,Android,user_0214,user_0269,0
txn_014807,1408.464370833126,9,Maharashtra,Android,user_0077,user_0384,0
txn_039064,306.26182083078277,15,Karnataka,Android,user_0171,user_0350,0
txn_049899,5643.712343602963,2,Bihar,Web,user_0012,user_0473,1
txn_000401,1862.7565446941055,15,Delhi,Android,user_0319,user_0097,0
txn_043845,703.9698630687336,15,Punjab,iOS,user_0324,user_0006,0
txn_045826,317.3151105373357,19,Rajasthan,Android,user_0198,user_0497,0
txn_013638,759.165530441197,10,Maharashtra,Android,user_0307,user_0277,0
txn_037702,1189.398044066686,14,Tamil Nadu,iOS,user_0196,user_0120,0
txn_047086,13149.860570701077,22,Bihar,Web,user_0025,user_0490,1
txn_012480,1418.2193985063411,13,Rajasthan,iOS,user_0434,user_0337,0
txn_032843,818.0816993643882,14,Maharashtra,iOS,user_0322,user_0203,0
txn_014149,136.28357307449716,16,West Bengal,Android,user_0182,user_0449,0
txn_019774,990.3621948457893,16,West Bengal,iOS,user_0050,user_0388,0
txn_030247,272.8753306921568,10,Gujarat,Android,user_0231,user_0460,0
txn_033169,18.586415089505497,13,Maharashtra,Android,user_0284,user_0460,0
txn_009498,2499.2109688273895,13,Karnataka,Android,user_0094,user_0270,0
txn_025740,102.65154083187744,21,UP,Android,user_0117,user_0115,0
txn_022798,1258.2189055933923,11,Maharashtra,iOS,user_0456,user_0117,0
txn_038907,606.0287241615503,12,Maharashtra,Android,user_0103,user_0336,0
txn_019069,100.62911123879555,17,West Bengal,Android,user_0319,user_0427,0
txn_008710,1311.794524679173,18,West Bengal,Android,user_0393,user_0117,0
txn_024291,141.4941462043689,10,Bihar,Android,user_0095,user_0372,0
txn_037738,283.5569457339863,17,Gujarat,Android,user_0295,user_0485,0
txn_041200,973.0173191619695,13,UP,Android,user_0012,user_0191,0
txn_044176,1788.4661241979038,11,Punjab,Android,user_0288,user_0400,0
txn_043202,90.5181243837403,19,Gujarat,Android,user_0117,user_0393,0
txn_028897,831.5115489259209,16,Tamil Nadu,Android,user_0210,user_0247,0
txn_030396,1445.6323990634753,14,Karnataka,Android,user_0116,user_0310,0
txn_007871,26.013974984428966,18,Punjab,iOS,user_0068,user_0239,0
txn_018005,254.20386125113845,16,Maharashtra,Android,user_0026,user_0448,0
txn_032023,1219.8548603140446,17,Bihar,iOS,user_0234,user_0316,0
txn_007828,658.0481326126479,17,West Bengal,iOS,user_0119,user_0367,0
txn_036102,4337.7025180760575,10,Maharashtra,iOS,user_0212,user_0360,0
txn_023288,2373.695909756043,17,West Bengal,iOS,user_0356,user_0493,0
txn_026009,52.10756743048175,10,Delhi,Android,user_0039,user_0129,0
txn_019188,168.72880285787082,9,Punjab,Android,user_0047,user_0183,0
txn_011176,733.4699271438034,11,Tamil Nadu,Android,user_0070,user_0125,0
txn_008846,2163.803165774297,17,Gujarat,iOS,user_0263,user_0024,0
txn_036640,1355.243031784197,12,Bihar,Android,user_0059,user_0407,0
txn_008025,416.8113915858852,18,UP,iOS,user_0380,user_0164,0
txn_025718,298.7191134514505,18,West Bengal,Android,user_0049,user_0066,0
txn_027131,697.5862840379318,13,UP,iOS,user_0002,user_0068,0
txn_003144,250.51315886869108,12,Punjab,iOS,user_0060,user_0336,0
txn_030345,276.91381453572825,21,Karnataka,Android,user_0091,user_0016,0
txn_032261,97.8193220239119,21,UP,iOS,user_0230,user_0103,0
txn_048997,15029.56894783252,1,Bihar,Web,user_0023,user_0485,1
txn_012904,1595.2969099941804,16,Rajasthan,iOS,user_0320,user_0126,0
txn_045402,272.1655724938696,11,Punjab,Android,user_0077,user_0199,0
txn_018884,1449.8181004759451,18,Bihar,iOS,user_0388,user_0041,0
txn_003740,1877.7294270067255,21,West Bengal,iOS,user_0402,user_0326,0
txn_002130,141.6125955861475,13,UP,Android,user_0425,user_0148,0
txn_049001,7675.443696595315,23,UP,Web,user_0035,user_0499,1
txn_006983,1441.2382960067464,11,West Bengal,iOS,user_0332,user_0055,0
txn_048875,472.87041850423446,22,UP,Web,user_0047,user_0497,1
txn_027786,46.604165340909354,18,Tamil Nadu,iOS,user_0429,user_0455,0
txn_033232,389.8367547072568,18,Gujarat,iOS,user_0228,user_0112,0
txn_008771,244.40117234193056,15,Tamil Nadu,iOS,user_0134,user_0200,0
txn_017339,11.273792803790966,13,Delhi,iOS,user_0428,user_0455,0
txn_036851,5595.1612606557765,13,Delhi,Android,user_0284,user_0494,0
txn_040458,387.2913165090049,18,Tamil Nadu,Android,user_0427,user_0113,0
txn_046832,1485.6391185150658,21,UP,Android,user_0065,user_0351,0
txn_030002,2670.5448241885174,15,Tamil Nadu,Android,user_0031,user_0120,0
txn_039413,280.0680795150688,20,Tamil Nadu,Android,user_0349,user_0177,0
txn_037486,115.96011989211542,16,Tamil Nadu,Android,user_0321,user_0188,0
txn_038974,1102.8041036085942,10,Punjab,iOS,user_0187,user_0338,0
txn_044914,1295.5067205044484,12,Delhi,iOS,user_0458,user_0244,0
txn_037910,420.43656144330237,13,Gujarat,iOS,user_0221,user_0047,0
txn_024420,2207.74733904147,9,Rajasthan,Android,user_0427,user_0135,0
txn_040511,484.4281659151468,18,Punjab,iOS,user_0286,user_0425,0
txn_012494,61.653990007246904,17,Delhi,iOS,user_0192,user_0464,0
txn_019398,345.0172294321205,20,Maharashtra,iOS,user_0187,user_0111,0
txn_034434,543.9595506208929,9,Bihar,Android,user_0243,user_0077,0
txn_031237,327.1373311549538,17,Tamil Nadu,iOS,user_0078,user_0038,0
txn_043192,1705.3477908084465,14,UP,Android,user_0348,user_0475,0
txn_040923,22.870661629674174,11,Punjab,iOS,user_0131,user_0205,0
txn_009962,529.7316275408158,8,UP,iOS,user_0371,user_0343,0
txn_041892,746.6593470319572,15,Punjab,Android,user_0038,user_0401,0
txn_045807,137.26987966738503,9,Bihar,iOS,user_0429,user_0346,0
txn_016069,52.20081696162809,12,Maharashtra,Android,user_0359,user_0070,0
txn_039471,705.1170916531679,12,UP,iOS,user_0472,user_0405,0
txn_038268,552.5669217340552,15,Delhi,Android,user_0183,user_0255,0
txn_001836,109.66052958430797,15,Karnataka,Android,user_0398,user_0159,0
txn_014983,375.0619758029911,14,Delhi,Android,user_0367,user_0256,0
txn_008175,271.9128513970695,13,Tamil Nadu,Android,user_0152,user_0218,0
txn_038470,1420.0060289204857,8,UP,Android,user_0389,user_0476,0
txn_005047,601.73469762829,20,Maharashtra,iOS,user_0402,user_0388,0
txn_038119,1362.068732176553,8,Maharashtra,iOS,user_0297,user_0134,0
txn_013593,1690.7953187622802,9,Bihar,iOS,user_0228,user_0469,0
txn_030322,862.9795074386811,12,Bihar,iOS,user_0401,user_0213,0
txn_001604,57.561088585303864,17,Tamil Nadu,Android,user_0477,user_0335,0
txn_015676,291.2004431831657,10,Maharashtra,Android,user_0229,user_0346,0
txn_012156,11.003230442909125,8,Punjab,iOS,user_0368,user_0107,0
txn_036610,91.34335736693981,21,Punjab,Android,user_0329,user_0068,0
txn_019305,641.3069057722312,13,Delhi,Android,user_0206,user_0237,0
txn_001475,881.1170537378455,14,Delhi,Android,user_0130,user_0279,0
txn_025951,700.3029226204999,15,West Bengal,Android,user_0223,user_0456,0
txn_001145,1687.1291483522868,16,Karnataka,Android,user_0026,user_0250,0
txn_015894,259.3335852190489,8,West Bengal,Android,user_0434,user_0084,0
txn_022035,997.0889441849222,11,Punjab,Android,user_0023,user_0443,0
txn_010906,513.6719523642228,11,UP,Android,user_0313,user_0369,0
txn_001235,367.75924333776106,10,Karnataka,Android,user_0101,user_0111,0
txn_046158,121.62458637588827,8,UP,iOS,user_0173,user_0091,0
txn_004907,184.33030417291684,9,Tamil Nadu,iOS,user_0263,user_0408,0
txn_009660,657.2235872244273,12,Rajasthan,Android,user_0327,user_0258,0
txn_004545,1336.481170601462,12,Gujarat,iOS,user_0019,user_0077,0
txn_005006,1199.7440373968375,17,Punjab,iOS,user_0336,user_0289,0
txn_006694,660.2043889870469,19,Karnataka,iOS,user_0104,user_0321,0
txn_018725,271.5557812138683,13,Karnataka,Android,user_0279,user_0099,0
txn_030680,1229.5048699894096,21,Delhi,iOS,user_0476,user_0344,0
txn_018202,3700.1750965714814,8,Tamil Nadu,iOS,user_0333,user_0003,0
txn_035640,976.8419797445217,18,Maharashtra,iOS,user_0077,user_0295,0
txn_040453,32.04183047879799,15,Punjab,Android,user_0185,user_0149,0
txn_035049,405.2589033531724,9,Gujarat,iOS,user_0357,user_0316,0
txn_021361,321.6897387853198,8,Gujarat,Android,user_0220,user_0463,0
txn_025086,1571.632160461275,18,Karnataka,Android,user_0059,user_0458,0
txn_033013,787.1773058383138,18,Tamil Nadu,iOS,user_0310,user_0369,0
txn_037072,516.6560063604121,16,Bihar,Android,user_0015,user_0341,0
txn_000679,1604.9952495745238,19,Punjab,iOS,user_0333,user_0461,0
txn_040999,43.1045431297909,10,Maharashtra,Android,user_0303,user_0449,0
txn_011177,3016.802687826423,11,Gujarat,Android,user_0300,user_0153,0
txn_047651,12612.15719293901,23,UP,Web,user_0020,user_0450,1
txn_004848,1153.4992524390623,20,Maharashtra,iOS,user_0003,user_0159,0
txn_031048,599.8644369201952,12,Rajasthan,iOS,user_0364,user_0225,0
txn_029818,378.7051752557228,13,Rajasthan,Android,user_0032,user_0197,0
txn_018305,850.3872956476648,8,Karnataka,Android,user_0423,user_0068,0
txn_020699,788.3306324957844,14,Gujarat,iOS,user_0020,user_0404,0
txn_039090,1489.4427734431893,14,Rajasthan,Android,user_0208,user_0498,0
txn_018851,47.28082986478991,13,Delhi,Android,user_0129,user_0128,0
txn_021394,1431.167573852531,19,Punjab,Android,user_0350,user_0441,0
txn_024167,1247.133693137413,9,Rajasthan,Android,user_0314,user_0383,0
txn_003268,792.0067768512735,9,Bihar,iOS,user_0322,user_0330,0
txn_040729,585.6766358452421,13,Punjab,Android,user_0287,user_0457,0
txn_002873,435.0207147979952,12,Tamil Nadu,iOS,user_0150,user_0131,0
txn_038166,201.69204822650744,17,West Bengal,Android,user_0474,user_0180,0
txn_010884,576.6657946401763,20,Rajasthan,iOS,user_0196,user_0158,0
txn_047645,14739.685703174348,2,UP,Web,user_0021,user_0456,1
txn_025930,199.77661734670107,21,Gujarat,Android,user_0359,user_0100,0
txn_044797,1094.542160407833,12,Karnataka,iOS,user_0357,user_0320,0
txn_036512,320.2060449304725,20,Bihar,Android,user_0187,user_0363,0
txn_003135,767.3243654380626,12,UP,iOS,user_0378,user_0005,0
txn_016056,349.57074176972765,16,Delhi,Android,user_0057,user_0483,0
txn_011490,2254.9550949737727,17,Rajasthan,iOS,user_0331,user_0244,0
txn_000101,809.3836407420396,17,Karnataka,Android,user_0152,user_0086,0
txn_026831,3762.4172127217307,18,Gujarat,Android,user_0145,user_0482,0
txn_022806,559.6446537858276,8,Tamil Nadu,Android,user_0461,user_0218,0
txn_038625,1195.7196881393222,16,Gujarat,iOS,user_0256,user_0404,0
txn_019196,156.04721994433555,10,UP,Android,user_0452,user_0351,0
txn_012152,118.82563020932464,20,Maharashtra,Android,user_0299,user_0103,0
txn_000063,352.9815996238961,19,Delhi,iOS,user_0189,user_0193,0
txn_030249,815.6839232616064,16,Delhi,Android,user_0225,user_0404,0
txn_002604,0.10776166112213897,12,Delhi,Android,user_0221,user_0453,0
txn_033810,1377.9536198726164,11,Delhi,iOS,user_0319,user_0450,0
txn_009787,189.75142330146946,8,UP,Android,user_0350,user_0300,0
txn_049777,12219.666048993866,1,UP,Web,user_0036,user_0468,1
txn_028770,1966.0741238243456,16,Tamil Nadu,iOS,user_0097,user_0230,0
txn_013837,1424.8216818760322,10,UP,iOS,user_0219,user_0080,0
txn_024771,5.775160032173852,11,Karnataka,Android,user_0103,user_0108,0
txn_005224,408.63785705796494,21,Rajasthan,iOS,user_0372,user_0415,0
txn_022086,473.76472277617336,14,Gujarat,iOS,user_0010,user_0454,0
txn_049446,5609.3389512616195,3,UP,Web,user_0033,user_0463,1
txn_038668,1212.5338189643949,17,Gujarat,iOS,user_0088,user_0446,0
txn_036363,237.21705737220685,20,Tamil Nadu,iOS,user_0295,user_0034,0
txn_004391,623.4349753114086,21,Delhi,Android,user_0407,user_0321,0
txn_021623,677.0916338520819,17,Karnataka,iOS,user_0313,user_0121,0
txn_005138,919.3712743155647,14,Delhi,Android,user_0368,user_0115,0
txn_011754,407.72671889175643,20,Punjab,Android,user_0371,user_0459,0
txn_027704,1018.6900861635614,21,UP,Android,user_0497,user_0210,0
txn_003012,293.1223716235695,19,Gujarat,Android,user_0295,user_0417,0
txn_029153,599.2355171412848,20,Rajasthan,iOS,user_0259,user_0248,0
txn_007575,147.71448610382333,20,UP,Android,user_0060,user_0400,0
txn_018134,365.69603139582705,21,Delhi,Android,user_0408,user_0002,0
txn_039027,279.71992502432926,16,West Bengal,Android,user_0285,user_0107,0
txn_041501,10.53780669839338,16,West Bengal,Android,user_0339,user_0157,0
txn_042379,32.59485394589212,20,Delhi,iOS,user_0217,user_0063,0
txn_007107,224.559955085312,19,West Bengal,iOS,user_0111,user_0352,0
txn_027013,747.6823153071374,11,Bihar,iOS,user_0302,user_0451,0
txn_040742,15.487271062447316,20,Karnataka,iOS,user_0415,user_0138,0
txn_023079,747.7852650081261,20,Gujarat,Android,user_0004,user_0157,0
txn_045995,1013.5460472282905,9,Bihar,iOS,user_0162,user_0431,0
