transaction_id,amount,hour,state,device,fraud_flag,anomaly
17842,611.5002023181984,4,Karnataka,Android,0,1
17843,2934.804115512341,16,Bihar,iOS,0,1
17844,938.2528890839344,2,Maharashtra,iOS,0,1
17845,722.243694002556,23,Maharashtra,Android,0,1
17846,1200.5480924982144,4,UP,iOS,0,1
17847,2246.9593756919708,18,Delhi,Android,0,1
17848,1748.219272180502,18,Bihar,iOS,0,1
17849,1322.3528839632136,16,Maharashtra,Android,0,1
17850,2281.6551613224105,19,Maharashtra,Android,0,1
17851,9712.92863129174,15,Delhi,iOS,0,-1
17852,363.1641109439966,8,Karnataka,iOS,0,1
17853,3836.443341835044,18,Bihar,iOS,1,1
17854,1313.6455377099403,16,Bihar,iOS,0,1
17855,447.6318240044519,20,UP,Android,0,1
17856,207.76086932200965,14,Bihar,Android,1,1
17857,1333.4983648761822,17,Karnataka,iOS,0,1
17858,803.61971270183,0,Karnataka,Android,0,1
17859,716.1854530834997,10,Delhi,Android,0,1
17860,11.15450200139884,15,Delhi,iOS,0,1
17861,891.6796318385328,14,Delhi,Android,0,1
17862,2574.6465353502167,17,Maharashtra,Android,0,1
17863,912.7598589708764,5,Delhi,iOS,0,1
17864,6390.703368866205,11,Maharashtra,iOS,0,1
17865,3927.9273567990736,11,UP,iOS,0,1
17866,1455.3750785711463,8,Bihar,iOS,0,1
17867,7589.725356615662,21,Maharashtra,iOS,0,-1
17868,1196.5067211312903,12,UP,Android,0,1
17869,605.2289683730936,22,UP,iOS,0,1
17870,1297.7840342814216,7,UP,iOS,0,1
17871,3436.0460478053365,15,UP,Android,0,1
17872,3841.72218109376,22,Bihar,Android,0,1
17873,2760.3617494152795,18,Maharashtra,iOS,0,1
17874,1644.012072929622,11,UP,Android,0,1
17875,868.1538900906496,10,Maharashtra,iOS,0,1
17876,2263.367036059954,3,Maharashtra,iOS,0,1
17877,217.66829716593372,8,UP,Android,0,1
17878,1284.0504274241678,14,Karnataka,Android,0,1
17879,8879.379949176036,3,UP,Android,0,-1
17880,9992.980704172893,13,Karnataka,Android,0,-1
17881,1459.34823801144,5,Delhi,iOS,0,1
17882,4015.3788287017696,7,Delhi,iOS,0,1
17883,263.9343706273939,15,Karnataka,iOS,0,1
17884,476.6977449073724,8,Karnataka,iOS,0,1
17885,1227.6461811810534,9,UP,Android,0,1
17886,618.0342628664761,3,UP,Android,0,1
17887,2959.8773070652983,15,UP,iOS,0,1
17888,790.067091021491,16,UP,Android,0,1
17889,341.8206423151971,13,Karnataka,iOS,0,1
17890,2581.9179323860967,18,Karnataka,iOS,0,1
17891,725.4040252826333,14,Bihar,Android,0,1
17892,7815.166192446905,2,Delhi,iOS,0,-1
17893,2617.133602090347,5,Karnataka,iOS,0,1
17894,4025.565225340925,23,Bihar,iOS,0,1
17895,829.4960775212622,9,Karnataka,Android,0,1
17896,665.8629422436793,8,Karnataka,iOS,0,1
17897,4274.565130150343,23,Karnataka,Android,0,1
17898,890.6298424283993,17,UP,iOS,0,1
17899,93.46150710016708,5,Maharashtra,Android,0,1
17900,2555.0803785460694,16,Bihar,Android,0,1
17901,2305.5938796517357,11,Delhi,iOS,0,1
17902,1619.8207054727386,23,Delhi,iOS,0,1
17903,36.73154943127562,10,Bihar,iOS,0,1
17904,2952.240502038981,5,Bihar,iOS,0,1
17905,183.87700257987893,3,Maharashtra,iOS,0,1
17906,876.5860578332149,8,Delhi,iOS,0,1
17907,5426.139473703151,8,UP,Android,0,1
17908,269.8015046478863,15,Bihar,iOS,0,1
17909,1026.8630146697597,16,Maharashtra,iOS,0,1
17910,4588.9253370722645,2,Delhi,iOS,0,1
17911,1448.5329151903984,12,Karnataka,iOS,1,1
17912,1235.641112244577,2,Delhi,Android,0,1
17913,4826.4162851066885,18,Bihar,Android,0,1
17914,940.4872681678776,0,Karnataka,Android,0,1
17915,447.4537346375759,8,Maharashtra,iOS,0,1
17916,473.3154993233781,7,UP,iOS,0,1
17917,4803.3096568094425,6,Delhi,iOS,0,1
17918,2713.340837245538,1,Karnataka,iOS,0,1
17919,1314.686678101515,14,Bihar,Android,0,1
17920,2706.4311029291644,22,Delhi,iOS,0,1
17921,391.4998571415399,10,Delhi,iOS,0,1
17922,1527.9958597526795,12,Maharashtra,iOS,0,1
17923,6101.54771453751,1,Maharashtra,Android,0,-1
17924,2732.595364565011,23,Maharashtra,iOS,0,1
17925,270.8977200202918,9,Delhi,iOS,0,1
17926,3101.7028269298344,21,Karnataka,iOS,0,1
17927,322.69698824696343,12,Karnataka,Android,0,1
17928,1276.0039672168998,18,Maharashtra,Android,0,1
17929,2464.845122316181,17,Delhi,iOS,0,1
17930,3928.186118026351,1,Delhi,Android,1,1
17931,201.15817634698627,5,UP,iOS,0,1
17932,1537.5011264940292,0,Maharashtra,Android,0,1
17933,336.71238997585465,14,Maharashtra,Android,0,1
17934,62.89852767480859,18,Bihar,Android,0,1
17935,166.15041455713165,12,Karnataka,iOS,0,1
17936,33.48544683215731,23,UP,Android,0,1
17937,568.0695566325918,1,UP,iOS,0,1
17938,4257.75261472582,2,Karnataka,iOS,0,1
17939,803.5394113458026,13,Karnataka,iOS,0,1
17940,2484.3527129705094,11,Maharashtra,iOS,0,1
17941,2315.7100340358747,12,UP,iOS,0,1
17942,2207.533986022039,19,UP,iOS,0,1
17943,2092.073999115702,16,Maharashtra,iOS,0,1
17944,467.6458097531621,22,Karnataka,Android,0,1
17945,3241.910108209569,16,Karnataka,iOS,0,1
17946,232.0361554097128,3,Maharashtra,iOS,1,1
17947,8443.254890261429,7,UP,iOS,0,-1
17948,1662.425243718537,5,Karnataka,iOS,0,1
17949,1324.0193168414512,3,Karnataka,Android,0,1
17950,88.42167928182168,14,UP,iOS,0,1
17951,4675.759757705733,23,Maharashtra,iOS,0,1
17952,5856.019999472222,1,UP,iOS,0,1
17953,1413.0195325295963,12,Maharashtra,Android,1,1
17954,1297.9782467122477,12,UP,iOS,0,1
17955,2145.542176335397,3,Bihar,Android,0,1
17956,4183.912040682492,14,UP,Android,0,1
17957,211.8596130565685,1,Bihar,Android,0,1
17958,2314.49696297153,23,Maharashtra,iOS,0,1
17959,169.520884396186,16,Maharashtra,iOS,0,1
17960,392.47263054625967,13,Bihar,Android,0,1
17961,2133.6640478491645,19,Bihar,Android,0,1
17962,733.5954118220823,12,UP,iOS,0,1
17963,764.1099023448862,0,Karnataka,Android,0,1
17964,638.2344220407568,15,Bihar,Android,0,1
17965,1374.6593576796847,19,Bihar,iOS,0,1
17966,1163.551991714542,17,Maharashtra,iOS,0,1
17967,1013.9163403964671,0,Bihar,iOS,0,1
17968,1863.5931432701248,21,Karnataka,Android,0,1
17969,1708.9247238483963,13,UP,iOS,0,1
17970,3403.360841966648,17,Bihar,Android,0,1
17971,1774.583759476679,15,UP,iOS,0,1
17972,2127.820579220991,10,Delhi,iOS,0,1
17973,64.73544162512555,14,Bihar,Android,0,1
17974,4844.453122699539,23,UP,iOS,0,1
17975,6371.785442142484,5,Maharashtra,iOS,0,1
17976,263.8549157067653,11,Delhi,Android,0,1
17977,5098.030316809011,20,UP,iOS,0,1
17978,1367.7703721749065,6,Delhi,iOS,0,1
17979,4801.750813961605,1,Delhi,iOS,0,1
17980,1452.1187127307535,16,Delhi,Android,0,1
17981,666.2386489306933,1,Delhi,iOS,1,1
17982,1504.0214771490528,3,Karnataka,Android,0,1
17983,1114.757605733868,8,Bihar,Android,0,1
17984,1098.379214141929,11,Bihar,Android,0,1
17985,8143.353413539986,18,Maharashtra,iOS,0,-1
17986,5877.74207012479,2,UP,Android,0,1
17987,551.8602921296422,1,Bihar,Android,0,1
17988,1902.1295223709888,10,Delhi,iOS,0,1
17989,1936.6535287532904,22,UP,iOS,0,1
17990,3827.8989548347663,7,Bihar,Android,1,1
17991,7757.280446524604,9,UP,iOS,0,-1
17992,6338.06213960161,11,Delhi,Android,0,1
17993,6763.388371347653,6,Maharashtra,Android,0,1
17994,710.0533372262229,6,Bihar,iOS,0,1
17995,1637.314022449127,20,Delhi,Android,0,1
17996,133.33211990817824,3,UP,iOS,0,1
17997,2830.400649071397,21,Delhi,iOS,0,1
17998,1608.2796153339805,20,Delhi,Android,0,1
17999,479.64626661435886,4,Delhi,iOS,0,1
18000,1762.8229621304831,2,Delhi,iOS,0,1
18001,770.896122816204,5,Bihar,Android,0,1
18002,3633.285177678374,20,Karnataka,iOS,0,1
18003,4394.512438019852,22,Karnataka,Android,0,1
18004,3246.719079423656,0,Karnataka,iOS,0,1
18005,1355.2884114322096,18,UP,iOS,0,1
18006,6738.585180261583,16,Bihar,iOS,0,1
18007,95.74796199764432,3,Karnataka,Android,0,1
18008,177.7176928612698,11,UP,Android,0,1
18009,1488.8186602419116,22,Bihar,Android,0,1
18010,6.900643439973442,11,Maharashtra,Android,0,1
18011,1200.1120522636136,13,Maharashtra,iOS,0,1
18012,284.7863927013193,11,Delhi,Android,0,1
18013,1323.5609513260206,17,Maharashtra,iOS,0,1
18014,3937.4638715297983,14,Karnataka,iOS,0,1
18015,3447.836558490437,10,Karnataka,Android,0,1
18016,567.0962630343447,15,Maharashtra,iOS,1,1
18017,921.532324444598,16,UP,Android,0,1
18018,422.742752221896,0,Delhi,iOS,0,1
18019,2288.0257125524518,6,Karnataka,Android,0,1
18020,498.70040392435726,14,Maharashtra,iOS,0,1
18021,575.3289632608623,22,UP,Android,0,1
18022,3774.070839929873,11,Delhi,iOS,0,1
18023,59.2392407227433,21,Delhi,iOS,0,1
18024,604.1521247922134,13,Bihar,Android,0,1
18025,1996.0947606706616,3,UP,iOS,0,1
18026,4938.09485590144,20,Maharashtra,Android,0,1
18027,908.1724845465072,18,Karnataka,Android,0,1
18028,3502.971720674381,19,Delhi,iOS,0,1
18029,5981.0389337161305,14,Maharashtra,iOS,0,1
18030,214.16250192047752,19,Karnataka,iOS,0,1
18031,336.27422530522244,13,UP,iOS,0,1
18032,4164.564364619243,14,UP,iOS,0,1
18033,620.6913519984095,16,Maharashtra,iOS,0,1
18034,1403.047048560262,16,Bihar,Android,0,1
18035,5878.954255611886,23,Bihar,iOS,0,-1
18036,1327.5528655404614,14,Delhi,iOS,0,1
18037,672.814929657564,17,Maharashtra,iOS,0,1
18038,1072.4605179536031,0,Maharashtra,Android,0,1
18039,863.4321385085492,22,Maharashtra,iOS,0,1
18040,2004.6867216457897,2,Delhi,iOS,0,1
18041,680.2021912283534,6,UP,Android,0,1
18042,1804.8550642323733,11,Karnataka,Android,0,1
18043,96.44330374185384,21,Maharashtra,iOS,0,1
18044,5228.102483098501,19,Karnataka,iOS,0,1
18045,2096.5644933226577,6,Delhi,Android,0,1
18046,2628.178921488431,17,Delhi,iOS,0,1
18047,466.4331760682591,1,UP,Android,0,1
18048,6905.328506170494,20,Bihar,Android,0,1
18049,8842.312190284627,22,Bihar,Android,0,-1
18050,8543.324037597185,9,Karnataka,Android,0,-1
18051,2116.2152770953858,18,UP,Android,0,1
18052,5226.164398299271,17,Karnataka,Android,0,1
18053,569.1871432630296,0,Maharashtra,Android,0,1
18054,1158.933483709622,16,UP,iOS,0,1
18055,325.58571618451674,12,Maharashtra,iOS,0,1
18056,358.6835306561088,17,Delhi,Android,0,1
18057,1019.4047615541192,21,Bihar,Android,0,1
18058,3751.1367243938794,22,Karnataka,Android,1,1
18059,1354.8016010620415,4,Bihar,Android,0,1
18060,2414.490765501844,22,Karnataka,iOS,0,1
18061,3301.51261426612,22,UP,Android,0,1
18062,940.1039847398166,17,UP,iOS,0,1
18063,1869.2651475140567,19,Delhi,Android,0,1
18064,1798.0089217421162,20,UP,iOS,0,1
18065,2155.266391551323,16,Karnataka,iOS,0,1
18066,12172.063308205985,18,Bihar,Android,0,-1
18067,4231.923575769182,15,Bihar,iOS,0,1
18068,1363.2686034929166,15,Delhi,iOS,0,1
18069,1127.9300628367084,15,Delhi,iOS,0,1
18070,5139.108015089646,11,Delhi,Android,0,1
18071,1462.838860335794,5,UP,iOS,0,1
18072,409.04956214167134,6,Bihar,Android,1,1
18073,547.1770823192053,7,Delhi,iOS,0,1
18074,485.34794133350624,22,Karnataka,iOS,0,1
18075,280.9074466583347,7,UP,iOS,0,1
18076,2050.4240996350622,6,UP,Android,0,1
18077,495.95591911903887,18,Bihar,iOS,0,1
18078,5637.396306152724,13,Karnataka,Android,0,1
18079,992.4271094524264,17,Delhi,Android,0,1
18080,981.1538831660588,0,Delhi,iOS,0,1
18081,36.65596760938912,14,Delhi,iOS,0,1
18082,3897.913823741068,9,UP,iOS,0,1
18083,1352.72550545683,8,Delhi,Android,0,1
18084,4310.130741661964,19,Maharashtra,iOS,0,1
18085,7425.006357972539,22,Karnataka,Android,0,-1
18086,1935.4355946629912,3,Karnataka,iOS,0,1
18087,6922.37024114645,14,Karnataka,Android,0,1
18088,3480.8303857293918,6,Karnataka,Android,0,1
18089,3797.567735250256,11,Bihar,iOS,0,1
18090,7466.65107679016,0,Bihar,Android,0,-1
18091,2489.048448641437,8,UP,iOS,0,1
18092,3101.5992166974493,2,Delhi,iOS,0,1
18093,2788.35423173096,21,Maharashtra,Android,0,1
18094,1348.0761117979594,9,Delhi,Android,0,1
18095,171.33113912978766,14,Karnataka,Android,0,1
18096,1999.7506232590792,1,UP,Android,0,1
18097,2057.070259884371,4,Karnataka,iOS,0,1
18098,863.9519190965805,14,Bihar,iOS,0,1
18099,6117.401905621568,8,UP,Android,0,1
18100,2415.0291290736977,4,Delhi,iOS,0,1
18101,7635.196961319371,21,Maharashtra,iOS,0,-1
18102,202.0011417216289,0,Delhi,iOS,0,1
18103,3383.512598155573,9,Delhi,iOS,0,1
18104,2177.9798792510646,8,Bihar,Android,0,1
18105,2255.4361920788488,21,Bihar,Android,0,1
18106,1734.3242409283896,11,UP,iOS,0,1
18107,2149.5954916914648,21,Bihar,Android,0,1
18108,3959.230770113235,22,Bihar,Android,0,1
18109,1066.4427114665964,7,Bihar,Android,0,1
18110,1281.4850313376658,14,Karnataka,Android,0,1
18111,3453.5025315783005,12,Bihar,Android,0,1
18112,2909.430375835336,2,Karnataka,iOS,0,1
18113,11.065017181856588,19,Maharashtra,iOS,0,1
18114,1015.9265704847664,4,Delhi,Android,0,1
18115,3308.099204032448,22,Bihar,iOS,0,1
18116,2977.009176457529,19,UP,iOS,0,1
18117,317.3416943085833,11,UP,Android,0,1
18118,4025.4423896055623,14,Maharashtra,Android,0,1
18119,1773.7329620626772,21,Maharashtra,iOS,0,1
18120,6325.749019679379,15,Maharashtra,iOS,0,1
18121,849.9725240120493,0,UP,Android,0,1
18122,2853.3050087335923,20,UP,Android,0,1
18123,3896.984599239709,4,Delhi,iOS,0,1
18124,3802.965644915261,16,Bihar,iOS,0,1
18125,940.692725761573,2,UP,Android,0,1
18126,1099.0593943908086,4,Karnataka,iOS,0,1
18127,1364.4259240180115,5,UP,iOS,0,1
18128,8225.812189718927,9,Bihar,Android,0,-1
18129,544.606893520838,10,Bihar,iOS,0,1
18130,1181.9157793673153,16,Karnataka,Android,0,1
18131,4936.879995814926,2,Maharashtra,iOS,0,1
18132,1359.5289618909335,8,UP,Android,0,1
18133,824.3366901724958,10,Delhi,iOS,0,1
18134,1669.0348617731383,15,Maharashtra,Android,0,1
18135,1657.0165858978626,16,Karnataka,Android,0,1
18136,10270.657279857836,11,Karnataka,Android,0,-1
18137,7577.040018824515,17,Bihar,iOS,0,-1
18138,1563.4586018802502,2,Maharashtra,Android,0,1
18139,1096.3193000541748,9,Delhi,iOS,0,1
18140,2266.781879950689,7,Delhi,Android,0,1
18141,1619.4484415032807,19,UP,Android,0,1
18142,1869.6125403136723,0,UP,Android,0,1
18143,355.7553363803357,12,Maharashtra,Android,0,1
18144,957.4589513559924,8,Bihar,iOS,0,1
18145,697.612994734902,15,Maharashtra,iOS,0,1
18146,4900.958685332737,21,Delhi,Android,0,1
18147,1690.592651297882,9,Maharashtra,Android,0,1
18148,2315.658528726065,11,UP,iOS,0,1
18149,4436.972621585206,14,Maharashtra,Android,0,1
18150,2297.663743490837,12,Karnataka,Android,0,1
18151,4548.375402011811,0,UP,iOS,0,1
18152,264.51909101653894,14,Karnataka,Android,0,1
18153,6755.33948505956,19,Karnataka,iOS,0,1
18154,2039.31369982364,1,UP,Android,0,1
18155,1813.3066007530156,2,Maharashtra,iOS,0,1
18156,2104.563660546742,15,Karnataka,iOS,0,1
18157,343.30570915159893,0,Karnataka,Android,0,1
18158,827.0808305309275,23,Delhi,iOS,0,1
18159,1676.977909261762,20,UP,iOS,0,1
18160,1552.228514080094,23,Maharashtra,iOS,0,1
18161,4833.978401355584,15,Bihar,iOS,1,1
18162,3013.13003475491,14,UP,Android,0,1
18163,919.2615135944252,10,Karnataka,iOS,0,1
18164,4209.388688010271,14,Delhi,iOS,0,1
18165,174.3746975296341,9,Karnataka,Android,0,1
18166,3568.312138653913,17,Delhi,iOS,0,1
18167,1320.4572085797524,15,Delhi,Android,0,1
18168,2611.787309760137,21,Delhi,iOS,0,1
18169,948.132192677915,2,Delhi,iOS,0,1
18170,5440.047177747835,12,UP,Android,0,1
18171,362.6324097884058,7,Maharashtra,iOS,0,1
18172,1234.2462909743072,21,Delhi,Android,0,1
18173,45.35845715903002,1,Delhi,Android,0,1
18174,735.7927973303041,9,Delhi,Android,0,1
18175,340.56407192613966,17,Karnataka,iOS,0,1
18176,3424.6012511418016,7,Karnataka,iOS,0,1
18177,1177.7953879896545,1,Delhi,iOS,0,1
18178,831.690521479221,10,Delhi,iOS,0,1
18179,981.2083189363036,12,Delhi,iOS,0,1
18180,1108.392981307683,12,Karnataka,Android,0,1
18181,2956.2264251579168,17,Karnataka,Android,0,1
18182,3181.1623358516017,1,Karnataka,iOS,0,1
18183,5250.216206760859,16,UP,Android,0,1
18184,708.9353450960252,22,UP,Android,0,1
18185,1743.3880440822595,23,Maharashtra,Android,0,1
18186,1335.7881694539478,21,Maharashtra,iOS,0,1
18187,563.8915431804286,18,Maharashtra,iOS,0,1
18188,10473.630710721987,23,Delhi,Android,0,-1
18189,1852.826749430705,23,UP,Android,0,1
18190,250.91664668745375,23,Karnataka,iOS,0,1
18191,301.6769019218124,3,UP,Android,0,1
18192,419.5042363502912,1,Delhi,iOS,0,1
18193,2252.378207286991,11,Karnataka,iOS,0,1
18194,676.4587176585214,1,UP,iOS,0,1
18195,3025.1898330851022,10,Delhi,iOS,0,1
18196,2166.9912397133226,20,Delhi,iOS,0,1
18197,146.36661166221074,10,UP,iOS,0,1
18198,211.9271280617247,2,Delhi,Android,0,1
18199,1129.503592182459,0,Karnataka,iOS,0,1
18200,832.0737789873212,19,UP,Android,0,1
18201,1576.1449740786013,2,Karnataka,Android,0,1
18202,1389.693345543223,11,Karnataka,Android,0,1
18203,153.82124935800005,5,Delhi,iOS,0,1
18204,1294.1400483547025,1,Delhi,Android,0,1
18205,467.8825272596701,0,Bihar,Android,0,1
18206,1191.3431885068896,18,Maharashtra,Android,0,1
18207,1774.3785891118157,4,Maharashtra,iOS,0,1
18208,2342.5163429262966,19,UP,iOS,1,1
18209,910.7937753090232,0,Bihar,Android,0,1
18210,1131.5111928341755,1,Karnataka,Android,0,1
18211,820.7636722957166,10,Delhi,iOS,0,1
18212,402.5904046502674,20,Bihar,Android,0,1
18213,3371.157044752508,14,Karnataka,iOS,0,1
18214,3120.729597025858,3,Karnataka,Android,0,1
18215,2244.9697039142097,19,Delhi,Android,0,1
18216,2260.472842929817,6,Karnataka,iOS,0,1
18217,1020.9358437967971,21,Maharashtra,iOS,0,1
18218,533.261069384268,17,Maharashtra,iOS,0,1
18219,515.8013927941322,9,Karnataka,iOS,0,1
18220,505.6182181334439,8,Maharashtra,Android,0,1
18221,694.299715233676,0,Karnataka,iOS,0,1
18222,2815.429927815038,6,Bihar,iOS,0,1
18223,84.94199974966051,2,Bihar,Android,0,1
18224,3582.7530702209083,21,Maharashtra,Android,0,1
18225,3419.0131402128472,2,Maharashtra,Android,0,1
18226,3552.193096808402,12,Delhi,Android,0,1
18227,769.3137604928262,14,Karnataka,iOS,0,1
18228,7372.674136551966,15,Maharashtra,iOS,0,1
18229,2260.40997018654,22,Maharashtra,iOS,0,1
18230,1827.6111091319049,8,Bihar,iOS,0,1
18231,1255.263891480225,14,UP,iOS,0,1
18232,145.13615316405424,23,Bihar,iOS,0,1
18233,1837.5995575050968,23,UP,Android,0,1
18234,553.6527316453742,17,Bihar,iOS,0,1
18235,37.22023465572829,20,Maharashtra,Android,0,1
18236,13.93106968015622,0,Bihar,Android,0,1
18237,3809.177105090049,2,Karnataka,iOS,0,1
18238,2945.01590285216,3,Bihar,Android,0,1
18239,6293.636674488546,13,Karnataka,iOS,0,1
18240,3873.919439774314,8,Bihar,iOS,0,1
18241,27.056502193184063,16,Maharashtra,Android,0,1
18242,4974.12447515665,9,Bihar,iOS,0,1
18243,1277.144313846729,15,Delhi,Android,0,1
18244,3844.7821909480144,11,Delhi,iOS,0,1
18245,2242.2498483451286,21,Delhi,iOS,0,1
18246,1228.2764814341174,1,Karnataka,Android,0,1
18247,678.3738270750833,23,Maharashtra,iOS,0,1
18248,3848.059074828776,20,UP,iOS,0,1
18249,2186.0855306931667,18,Karnataka,Android,0,1
18250,77.95187428803561,18,Maharashtra,Android,0,1
18251,258.27236542747994,7,Delhi,iOS,0,1
18252,1847.2954121620207,20,UP,Android,0,1
18253,2459.7792380781343,3,Maharashtra,Android,0,1
18254,205.3709979860266,21,Maharashtra,iOS,0,1
18255,22.151094711345152,9,Karnataka,iOS,0,1
18256,1391.752480048503,4,Bihar,iOS,0,1
18257,818.5578255362967,4,Delhi,iOS,0,1
18258,1566.9632988461087,8,Delhi,Android,0,1
18259,677.1029931732285,21,Maharashtra,iOS,0,1
18260,3678.531133805625,11,Maharashtra,Android,0,1
18261,3704.738049246446,7,Bihar,Android,1,1
18262,3420.2549919423377,20,Bihar,Android,0,1
18263,1630.780406751241,5,UP,Android,0,1
18264,828.1576886427421,16,Karnataka,iOS,0,1
18265,1734.4651537587874,6,Delhi,iOS,0,1
18266,1545.2773135530997,2,Delhi,Android,0,1
18267,914.227477804738,7,UP,Android,0,1
18268,1032.6500774475958,2,Bihar,Android,0,1
18269,2687.665006991504,18,UP,iOS,0,1
18270,8674.245822512044,2,Maharashtra,Android,0,-1
18271,2317.57908726109,10,Karnataka,Android,0,1
18272,1223.6155928191029,15,UP,Android,0,1
18273,1314.629125510514,21,Karnataka,Android,0,1
18274,321.706097488184,5,Karnataka,Android,1,1
18275,7389.5292907032945,7,Maharashtra,Android,0,1
18276,775.7911236432419,21,Maharashtra,Android,0,1
18277,179.9456201056393,14,Karnataka,Android,0,1
18278,5298.388799599988,20,UP,Android,1,1
18279,1014.9300132949396,3,Bihar,iOS,0,1
18280,894.9277639059748,7,Bihar,Android,0,1
18281,523.3671771543569,17,Maharashtra,Android,0,1
18282,1576.969943138887,14,Bihar,iOS,0,1
18283,2442.9468888805486,1,Maharashtra,Android,0,1
18284,5.786721074537755,4,Maharashtra,iOS,0,1
18285,462.6484514539153,0,Delhi,iOS,0,1
18286,1540.4849291097332,19,Delhi,Android,0,1
18287,2815.578047039323,2,Bihar,Android,0,1
18288,632.9510734093102,20,Delhi,Android,0,1
18289,1882.761284623104,1,Karnataka,Android,0,1
18290,1700.9914126827505,8,Bihar,iOS,0,1
18291,699.9238141808411,8,Bihar,iOS,0,1
18292,2270.051285116122,6,Bihar,Android,0,1
18293,1000.62522782058,4,Maharashtra,iOS,0,1
18294,2039.8544254961148,22,Bihar,iOS,0,1
18295,1664.146703347489,17,Maharashtra,iOS,0,1
18296,2715.5850189144303,10,Maharashtra,Android,0,1
18297,868.320761347877,11,Bihar,Android,0,1
18298,277.8640384025596,13,Karnataka,iOS,0,1
18299,1532.6306329744248,19,Karnataka,Android,0,1
18300,5147.116641530909,3,UP,iOS,0,1
18301,1993.8930161642213,17,UP,Android,0,1
18302,1206.4064660836036,2,Bihar,iOS,0,1
18303,2420.605483291484,15,UP,iOS,0,1
18304,2150.4421969637588,8,Maharashtra,Android,0,1
18305,29.39833747014254,10,Delhi,Android,0,1
18306,2274.6271905789263,10,Karnataka,iOS,0,1
18307,309.1817627825092,4,Bihar,iOS,0,1
18308,1397.5370427974494,12,Maharashtra,iOS,0,1
18309,2504.3485976294983,4,Delhi,iOS,0,1
18310,218.37232078098856,8,Bihar,iOS,0,1
18311,47.71834725016532,4,Delhi,iOS,0,1
18312,1550.4785707189997,14,Delhi,Android,0,1
18313,2341.802059271596,16,Karnataka,Android,0,1
18314,4333.905196892902,13,Maharashtra,iOS,0,1
18315,725.2363556770997,2,Maharashtra,Android,0,1
18316,850.9444386152855,18,Delhi,Android,0,1
18317,3665.125781383234,9,Maharashtra,Android,0,1
18318,1184.2398867388113,11,Karnataka,iOS,0,1
18319,128.67868031372706,18,Maharashtra,Android,0,1
18320,1397.5110934754102,17,Delhi,iOS,0,1
18321,155.3838518836902,19,Delhi,iOS,0,1
18322,709.3020963354669,22,UP,iOS,0,1
18323,3777.778644912373,22,Karnataka,Android,0,1
18324,1264.0934129825064,21,Karnataka,Android,0,1
18325,2703.940304669116,19,Bihar,Android,1,1
18326,461.8238539764295,22,Karnataka,Android,0,1
18327,890.5962111072649,7,Bihar,iOS,0,1
18328,22.810182108174967,19,Maharashtra,Android,0,1
18329,2879.333029636577,21,Maharashtra,iOS,1,1
18330,708.3594159744337,16,Delhi,Android,0,1
18331,2543.843205728782,11,Bihar,iOS,0,1
18332,498.391122307433,5,Bihar,iOS,0,1
18333,2344.8596426632494,14,Delhi,iOS,0,1
18334,2212.400589810064,12,Maharashtra,iOS,0,1
18335,7600.070689753439,21,Maharashtra,iOS,0,-1
18336,1348.5578227814665,11,Maharashtra,iOS,0,1
18337,789.050718560389,9,UP,iOS,0,1
18338,792.6484960899515,1,Delhi,iOS,0,1
18339,459.6342429524235,17,Maharashtra,iOS,0,1
18340,452.4660496158007,18,Bihar,iOS,0,1
18341,2284.6282439021315,5,UP,Android,0,1
18342,447.182121060996,6,Karnataka,Android,0,1
18343,218.89466428279877,20,Delhi,iOS,0,1
18344,3902.830126330999,19,UP,iOS,0,1
18345,109.7571674080818,3,Karnataka,Android,0,1
18346,1419.934028447334,4,Karnataka,iOS,0,1
18347,130.4523243946613,0,Maharashtra,Android,0,1
18348,10.310902281465824,23,Delhi,Android,0,1
18349,683.5367318872005,2,UP,iOS,0,1
18350,113.15770227540428,12,Karnataka,iOS,0,1
18351,18.10317663173581,8,Delhi,iOS,0,1
18352,906.0594261770424,10,Karnataka,Android,0,1
18353,2161.8645969675376,2,Karnataka,Android,0,1
18354,1621.5943565621326,11,Delhi,iOS,0,1
18355,2751.732293679164,17,Delhi,iOS,0,1
18356,2449.879515931222,19,Delhi,Android,0,1
18357,2734.425363010336,20,Maharashtra,Android,0,1
18358,2329.503409499452,11,UP,iOS,0,1
18359,2222.877111315226,17,Delhi,Android,0,1
18360,767.9102603729311,9,Maharashtra,Android,0,1
18361,1750.4538022843751,22,Karnataka,iOS,0,1
18362,3645.533919943352,0,Maharashtra,Android,0,1
18363,1737.4278020064526,21,Delhi,Android,0,1
18364,565.3956493726012,17,Delhi,Android,0,1
18365,1977.2722309590197,12,UP,iOS,0,1
18366,1104.1174608149272,6,Delhi,Android,0,1
18367,2332.7681190845283,13,Bihar,iOS,0,1
18368,449.24679616217577,14,UP,Android,0,1
18369,2112.733369820788,17,Bihar,Android,1,1
18370,1282.20567898362,23,UP,Android,0,1
18371,9637.829494324393,8,Bihar,iOS,0,-1
18372,2946.1570069254813,14,Delhi,iOS,0,1
18373,1976.42650481862,17,UP,Android,0,1
18374,1584.477829199914,6,Maharashtra,iOS,0,1
18375,4502.8210846123175,22,UP,iOS,0,1
18376,1176.391649747172,23,Karnataka,Android,0,1
18377,1216.8940591019043,19,Karnataka,Android,0,1
